state,district,market,commodity,modal_price
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Tender Coconut,3500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Indian Beans(Seam),7600.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Onion,3500.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Papaya,2750.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Cluster beans,4500.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Green Chilli,3250.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Tapioca,2250.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Coconut,3500.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Sweet Potato,4250.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Beetroot,3250.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),4500.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3500.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Chow Chow,2750.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Tender Coconut,4500.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Brinjal,3750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Bitter gourd,3750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Bottle gourd,1750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4250.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Green Chilli,2750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Coconut,5500.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Lemon,11500.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Onion Green,3750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Papaya,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Bottle gourd,1250.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Green Chilli,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Lemon,12500.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Brinjal,3650.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Tomato,1850.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Cluster beans,4600.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Coconut,3650.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Green Avare(W),5500.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Onion Green,3650.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Tomato,2750.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Bitter gourd,6250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Amaranthus,3750.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Coconut,6100.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Knool Khol,4250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,6250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Onion,2750.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Cauliflower,4750.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Coriander(Leaves),6250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Cluster beans,4100.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Ashgourd,1750.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Chow Chow,2900.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Lime,11500.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Lemon,11500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Orange,7500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Papaya,3250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Tomato,1400.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Cabbage,2750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),2750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Lime,3250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Marigold(Calcutta),13500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Yam(Ratalu),5750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Rose(Local),9500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Tube Rose(Loose),9500.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Green Peas,10500.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Cluster beans,4250.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Bottle gourd,1900.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Ashgourd,1300.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Banana - Green,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Cabbage,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Tender Coconut,3500.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Yam(Ratalu),5500.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Banana,5500.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Potato,3250.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Papaya,2500.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Amaranthus,2250.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Ginger(Green),8250.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),5000.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Raddish,2000.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Lemon,9000.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Onion Green,2400.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Banana,6500.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Onion,3000.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Brinjal,2600.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3750.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Tomato,1500.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4800.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Beetroot,4900.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4100.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Lemon,5500.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Onion Green,3200.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Mint(Pudina),3000.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Apple,23000.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Papaya,2750.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Tomato,1500.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Capsicum,6250.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Drumstick,3500.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3250.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Amaranthus,2200.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Banana - Green,2200.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Coconut,5250.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Mint(Pudina),2750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Cauliflower,2250.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Papaya,2750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Guava,5750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Pomegranate,21000.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tender Coconut,2750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Mint(Pudina),2800.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Chikoos(Sapota),2750.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Ashgourd,1400.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Green Chilli,3300.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Banana - Green,1800.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Thondekai,4750.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Chow Chow,2800.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Drumstick,3750.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Onion,2700.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Cauliflower,2900.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Chikoos(Sapota),4700.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Banana - Green,3000.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Beans,6700.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Indian Beans(Seam),5900.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Banana,3800.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Coriander(Leaves),4600.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Papaya,4100.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Bitter gourd,3700.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Ginger(Green),8900.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Coconut,5900.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Carrot,3600.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Cabbage,2100.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Beetroot,3900.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,4100.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Cauliflower,3800.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Papaya,4000.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Tomato,1900.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Cluster beans,3800.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Bitter gourd,3500.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Ashgourd,1800.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4600.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Carrot,3800.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Cabbage,2200.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Green Avare(W),7500.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3000.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Potato,3350.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Coriander(Leaves),4750.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Cluster beans,3750.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Sweet Potato,3750.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Cabbage,2250.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3250.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Drumstick,5450.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Banana,3750.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Potato,3250.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4750.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Banana - Green,2750.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Ginger(Green),8750.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Snakeguard,3750.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Apple,20000.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Onion,2600.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Brinjal,5600.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Papaya,5000.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Bitter gourd,4400.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Coconut,6000.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Beetroot,3800.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Chow Chow,3200.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),2500.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3400.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Mashrooms,25000.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Rose(Local),20000.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Banana,3500.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Brinjal,3600.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Bitter gourd,3500.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Pumpkin,2600.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Amaranthus,2000.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Ginger(Green),8900.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Coconut,6000.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Beetroot,3800.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Raddish,3400.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Green Avare(W),8400.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4250.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Jack Fruit(Ripe),3000.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Lemon,10600.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Onion Green,4000.0
Tamil Nadu,Thanjavur,Tirukattupalli(Uzhavar Sandhai ) APMC,Onion,2600.0
Tamil Nadu,Thanjavur,Tirukattupalli(Uzhavar Sandhai ) APMC,Bottle gourd,4400.0
Tamil Nadu,Thanjavur,Tirukattupalli(Uzhavar Sandhai ) APMC,Banana - Green,4000.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Grapes,15000.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Cauliflower,2000.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3750.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Coconut,4800.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Carrot,2250.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Green Avare(W),5750.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Chow Chow,2800.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Drumstick,3500.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Knool Khol,3200.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),4000.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,2800.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5000.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Lemon,11500.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Colacasia,4000.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Potato,2400.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Cauliflower,2250.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Coriander(Leaves),3500.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Tomato,1750.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Bitter gourd,2850.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Amaranthus,2250.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Ginger(Green),6400.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Betal Leaves,20000.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3400.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Raddish,2000.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Thondekai,2000.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Green Avare(W),6500.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Drumstick,3750.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Tomato,1800.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Ashgourd,1000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Amaranthus,2500.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Raddish,2000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Lemon,13000.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Onion,2500.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Papaya,3000.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Bitter gourd,3000.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Green Chilli,3400.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Coconut,4800.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Beetroot,2700.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Green Peas,7600.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3500.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4200.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Raddish,2000.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Drumstick,4400.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,2800.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Chikoos(Sapota),5500.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Coconut,5350.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Beetroot,3500.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3250.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Drumstick,3450.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Guava,7000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Pomegranate,20000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Mint(Pudina),4400.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ) APMC,Ashgourd,900.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Cauliflower,4100.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Bitter gourd,3750.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Pumpkin,1100.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Amaranthus,1350.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Drumstick,3600.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Ashgourd,900.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Green Peas,8750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Papaya,4250.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Ashgourd,900.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3800.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Beans,7750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Ginger(Green),6700.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Cabbage,1750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Raddish,2750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Chow Chow,2750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,2750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Onion Green,3800.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Cauliflower,3000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Bitter gourd,3000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Bottle gourd,2000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Green Chilli,4000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Coconut,6000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Carrot,3000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Snakeguard,2500.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Chow Chow,3000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Mint(Pudina),4000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Brinjal,3000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Tomato,2000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Bitter gourd,4000.0
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ) APMC,Brinjal,4000.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Cluster beans,5000.0
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Papaya,5000.0
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Water Melon,1000.0
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Cluster beans,5000.0
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5000.0
